NON $ % + - . 0 1 2 3 4
#NON	CycA	E2F	CycE	UbcH10	cdh1	p27	Cdc20	CycD	Rb	CycB
0.0	0.4553021508212274	0.4613077040372229	0.19333999507823907	0.3915996073561655	0.3386421849728777	0.3538051733138555	0.14077015620555955	0.4726465918246603	0.9966016144424917	0.46899830729903835
0.12531328320802004	0.41380552871771975	0.44134517038125975	0.18364680568214573	0.36291256380377446	0.4096522911127063	0.2776596740885958	0.17762058898713232	0.40682742623316265	0.8953886469310942	0.4686851501017714
0.2506265664160401	0.3770035069654042	0.42793012694976973	0.17570561446064797	0.3372492134842026	0.4637904926871277	0.22172607728347826	0.20370963610009848	0.35459314236056233	0.8238438610661535	0.46527305695270077
0.37593984962406013	0.34442059143831905	0.41926429326815146	0.1692334922425878	0.31422987542984265	0.505085131237396	0.1803599338975085	0.2220210303034119	0.3128576949567708	0.7739275078021339	0.4603228739467104
0.5012531328320802	0.3156076137994297	0.41399156554099054	0.16398592825564937	0.2935341633367684	0.5366765411240672	0.1495416940918749	0.23474046240905966	0.2792898644286513	0.7396933923975371	0.4547153990520328
0.6265664160401002	0.2901506061789676	0.4111056569948028	0.15975276237881922	0.27488887975453896	0.5609651715652503	0.12640495959352313	0.24345925252320327	0.2521191982436813	0.7167553085520422	0.448963808046517
0.7518796992481203	0.2676733120669334	0.4098703506867594	0.15635494018752288	0.25805933367409156	0.57976629047866	0.10890009374719425	0.24933114720903404	0.2299933607358065	0.7018881463751413	0.44336655933895974
0.8771929824561403	0.2478367642399823	0.4097536734850846	0.15364136650828772	0.24284274056246252	0.594443296888648	0.09555555848152007	0.25318980466800706	0.21187305357177963	0.6927295937706646	0.4380911904714386
1.0025062656641603	0.23033741271711997	0.4103754320134673	0.15148568248218014	0.2290630334219339	0.6060154208316147	0.08530927286236602	0.25563565443057573	0.19695443963429576	0.6875572135827297	0.43322364580133604
1.1278195488721803	0.2149045583153458	0.41146660455698253	0.1497830349076006	0.21656669381947796	0.6152421300218939	0.07738975862810785	0.2570996495812372	0.1846117036489628	0.6851219807380915	0.42879872597856084
1.2531328320802004	0.20129751474885452	0.41283864909959583	0.14844697242901642	0.20521935208095876	0.622688153140838	0.07123242548802004	0.2578898885331016	0.17435434748055864	0.6845240782933106	0.4248195040500339
1.3784461152882206	0.18930273692362654	0.4143607582758502	0.14740658034097412	0.19490298655385246	0.6287729817765482	0.06642068185536164	0.25822558878210233	0.16579533964493748	0.6851204428770544	0.4212698975004319
1.5037593984962405	0.1787310527571136	0.4159432518334966	0.1466039219988351	0.18551359682266996	0.6338082507393822	0.0626444279745533	0.2582618114063967	0.15862724251518417	0.6864560425497908	0.4181228927493653
1.6290726817042605	0.16941507020873553	0.4175255854476583	0.14599181211160633	0.1769592581897959	0.6380257824792548	0.059670730029581336	0.2581074284036709	0.1526042339884037	0.68821291150578	0.4153459184503158
1.7543859649122806	0.16120679262799575	0.41906776462680057	0.14553191616420857	0.16915848609498335	0.6415985096311708	0.05732301771971242	0.25783816055708786	0.1475284962042261	0.6901724589545156	0.41290432057754073
1.8796992481203008	0.15397545208033062	0.4205442393199195	0.14519315200371274	0.16203885520497813	0.644655999482591	0.05546628076313313	0.2575060139912504	0.143239867382214	0.6921877013010402	0.41076355517323193
2.0050125313283207	0.14760555786572532	0.42193956494639334	0.14495036036183231	0.15553582774975275	0.6472959495734443	0.05399641857912614	0.2571461213149398	0.13960790886946045	0.6941628209018298	0.4088905322654077
2.1303258145363406	0.1419951483752323	0.42324533592003954	0.14478320767298183	0.1495917564282461	0.6495926455110719	0.05283255426327326	0.2567816733247287	0.1365258020817606	0.6960382227087722	0.40725437755629623
2.2556390977443606	0.1370542317294617	0.4244580161014474	0.14467528588293357	0.14415503256458137	0.6516031699726494	0.051911425817740955	0.2564274722467594	0.13390561826490907	0.697779641692972	0.40582681159920614
2.380952380952381	0.1327033988899476	0.4255774039551503	0.14461337707356278	0.13917935600355286	0.6533719446334008	0.051183258588799456	0.25609248343788116	0.13167463148622435	0.6993702466361694	0.4045822784570376
2.506265664160401	0.1288725926580364	0.42660554627414576	0.1445868541984691	0.13462310726208362	0.654934041601317	0.05060869627448704	0.25578165991184615	0.1297724255222388	0.7008049543529457	0.4034979146712297
2.631578947368421	0.1255000166670309	0.4275459658641618	0.14458719350249233	0.1304488057052092	0.6563175964031531	0.05015649146736681	0.25549724436539806	0.12814860726141153	0.7020863572224393	0.40255342260430893
2.756892230576441	0.12253116944982005	0.42840311578760126	0.14460757821788586	0.1266226406125699	0.6575455551360486	0.04980175602877225	0.2552396876438707	0.12676099067952865	0.7032218478967059	0.4017308878186302
2.882205513784461	0.11991798996062414	0.4291819905650624	0.14464257651207724	0.12311406386315815	0.6586369437798004	0.049524619026314165	0.2550082957738533	0.12557414391102434	0.7042216018596593	0.4010145711483929
3.007518796992481	0.11761810212319175	0.4298878515395874	0.14468787973504996	0.11989543506106927	0.6596077865116198	0.04930918934158382	0.2548016790213246	0.124558220416853	0.7050971905434806	0.4003906926870144
3.132832080200501	0.11559414708327874	0.43052603227905056	0.14474008941770833	0.11694171118941243	0.6604717741603101	0.04914274532931277	0.25461806167430523	0.12368801192992994	0.705860641591028	0.399847220335915
3.258145363408521	0.11381319393857449	0.43110180390926983	0.14479654443446058	0.11423017483976287	0.6612407469320378	0.0490151011048698	0.2544554890969558	0.12294218008316711	0.706523829826875	0.399373669123318
3.3834586466165413	0.11224621701493781	0.4316202795508372	0.14485517882322327	0.11174019392063708	0.6619250566085836	0.048918098326730955	0.2543119692891653	0.12230262098159769	0.7070980794318124	0.398960916085205
3.508771929824561	0.1108676368144892	0.43208635360212294	0.1449144074884754	0.10945301087782745	0.6625338254454204	0.04884520939687948	0.25418555838868645	0.12175394928503638	0.7075939471606606	0.3986010315807431
3.634085213032581	0.10965491384374965	0.43250466230404033	0.14497303249817314	0.10735155578922984	0.663075142332517	0.048791218336317825	0.2540744135884	0.12128306971408356	0.7080211090936215	0.39828712796669513
3.7593984962406015	0.10858818943743118	0.4328795586168345	0.145030166200403	0.10542028024429387	0.6635562160241818	0.04875196288960295	0.2539768251083042	0.12087881964113867	0.708388312431029	0.3980132256543292
3.8847117794486214	0.10764996905978007	0.43321510203684443	0.145085168885762	0.1036450097100457	0.6639834907416712	0.048724128875609674	0.25389122890439736	0.12053167239488422	0.7087033877673745	0.3977741341726084
4.010025062656641	0.1068248427171295	0.4335150562832986	0.14513759786365374	0.10201281188846767	0.6643627393548421	0.04870508410260998	0.25381620991595366	0.12023348879799761	0.7089732883700149	0.3975653480964545
4.135338345864661	0.10609923844729664	0.4337828933054559	0.14518716604672968	0.10051187919534077	0.6646991394521051	0.04869274458324969	0.2537504986488213	0.1199773088747649	0.7092041474858152	0.3973829562579877
4.260651629072681	0.10546120450602521	0.4340218021578281	0.14523370815783065	0.0991314234710789	0.6649973366801263	0.04868546626055695	0.2536929633779304	0.11975717617896023	0.7094013460659753	0.39722356245467233
4.385964912280701	0.10490021556951572	0.4342347008740802	0.1452771529181882	0.09786158078180543	0.665261499883245	0.04868195631744938	0.2536426003237295	0.11956798775158593	0.7095695836950449	0.3970842159871943
4.511278195488721	0.1044070059403344	0.4344242512623129	0.14531750163697948	0.09669332768706242	0.6654953673125412	0.04868120531247004	0.2535985220492729	0.11940537195629622	0.7097129510341376	0.3969623531115747
4.636591478696742	0.10397341847385372	0.43459287364503063	0.1453548097816588	0.0956184043604785	0.6657022893198823	0.048682428515050426	0.2535599467387274	0.11926558019299931	0.7098349958836634	0.3968557447788457
4.761904761904762	0.10359227318904149	0.4347427623469431	0.1453891726433792	0.09462924609864388	0.6658852656963248	0.04868502012440969	0.25352618757277046	0.11914539697246847	0.7099387852703528	0.39676245219081285
4.887218045112782	0.10325725067887347	0.43487590278810334	0.1454207138256971	0.09371892109774158	0.6660469797392382	0.04868851650403162	0.25349664173607317	0.11904206294852963	0.7100269663375368	0.39668078798237344
5.012531328320802	0.10296278962338597	0.43499408730108585	0.14544957605344874	0.09288107451367206	0.6661898290676346	0.048692566341283876	0.25347078095498454	0.11895320942668464	0.7101018186428876	0.3966092828706492
